unified_id,month,zipcode,city,bedrooms,bathrooms,guests,revenue,openness,occupancy
AIR18567861,01-08-2019,92315,Big Bear Lake,3,2,8,0,31,0
AIR18567861,01-09-2019,92315,Big Bear Lake,3,2,8,0,30,0
AIR18567865,01-01-2019,92315,Big Bear Lake,4,2,12,0,31,0
AIR18567865,01-02-2019,92315,Big Bear Lake,4,2,12,0,28,0
AIR18567865,01-03-2019,92315,Big Bear Lake,4,2,12,0,31,0
AIR18567865,01-04-2019,92315,Big Bear Lake,4,2,12,0,30,0
AIR18567865,01-05-2019,92315,Big Bear Lake,4,2,12,0,31,0
AIR18567865,01-06-2019,92315,Big Bear Lake,4,2,12,0,30,0
AIR18567865,01-07-2019,92315,Big Bear Lake,4,2,12,0,31,0
AIR18567865,01-08-2019,92315,Big Bear Lake,4,2,12,0,3,0
AIR18567876,01-01-2019,92315,Big Bear Lake,5,3,14,1544449011,31,451612903
AIR18567876,01-10-2019,92315,Big Bear Lake,5,3,14,3199710022,31,193548387
AIR18567876,01-11-2019,92315,Big Bear Lake,5,3,14,4891510071,30,233333333
AIR18567876,01-12-2019,92315,Big Bear Lake,5,3,14,11350,31,322580645
AIR18567876,01-02-2019,92315,Big Bear Lake,5,3,14,1609750983,28,357142857
AIR18567876,01-03-2019,92315,Big Bear Lake,5,3,14,4848539963,31,129032258
AIR18567876,01-04-2019,92315,Big Bear Lake,5,3,14,179976001,30,133333333
AIR18567876,01-05-2019,92315,Big Bear Lake,5,3,14,3331170044,31,96774194
AIR18567876,01-06-2019,92315,Big Bear Lake,5,3,14,2999700012,30,1
AIR18567876,01-07-2019,92315,Big Bear Lake,5,3,14,9994819946,31,580645161
AIR18567876,01-08-2019,92315,Big Bear Lake,5,3,14,9037569946,31,322580645
AIR18567876,01-09-2019,92315,Big Bear Lake,5,3,14,6104299927,30,33333333
AIR18567880,01-01-2019,92315,Big Bear Lake,4,3,10,1824824005,31,483870968
AIR18567880,01-10-2019,92315,Big Bear Lake,4,3,10,0,31,0
AIR18567880,01-11-2019,92315,Big Bear Lake,4,3,10,4750,30,266666667
AIR18567880,01-12-2019,92315,Big Bear Lake,4,3,10,24200,31,64516129
AIR18567880,01-02-2019,92315,Big Bear Lake,4,3,10,1624843988,28,464285714
AIR18567880,01-03-2019,92315,Big Bear Lake,4,3,10,2099789978,31,96774194
AIR18567880,01-04-2019,92315,Big Bear Lake,4,3,10,4499519897,30,2
AIR18567880,01-05-2019,92315,Big Bear Lake,4,3,10,9922249878,31,483870968
AIR18567880,01-06-2019,92315,Big Bear Lake,4,3,10,1724806012,30,933333333
AIR18567880,01-07-2019,92315,Big Bear Lake,4,3,10,1475849011,31,548387097
AIR18567880,01-08-2019,92315,Big Bear Lake,4,3,10,5501469971,31,161290323
AIR18567880,01-09-2019,92315,Big Bear Lake,4,3,10,474146991,30,3
AIR18567885,01-01-2019,92315,Big Bear Lake,5,3,15,1799823993,31,516129032
AIR18567885,01-10-2019,92315,Big Bear Lake,5,3,15,7649220032,31,387096774
AIR18567885,01-11-2019,92315,Big Bear Lake,5,3,15,7449839966,30,3
AIR18567885,01-12-2019,92315,Big Bear Lake,5,3,15,1969990997,31,387096774
AIR18567885,01-02-2019,92315,Big Bear Lake,5,3,15,1224877997,28,428571429
AIR18567885,01-03-2019,92315,Big Bear Lake,5,3,15,8849109985,31,290322581
AIR18567885,01-04-2019,92315,Big Bear Lake,5,3,15,3849569946,30,2
AIR18567885,01-05-2019,92315,Big Bear Lake,5,3,15,1008388995,31,483870968
AIR18567885,01-06-2019,92315,Big Bear Lake,5,3,15,1856795001,30,933333333
AIR18567885,01-07-2019,92315,Big Bear Lake,5,3,15,1704862,31,806451613
AIR18567885,01-08-2019,92315,Big Bear Lake,5,3,15,1271962018,31,580645161
AIR18567885,01-09-2019,92315,Big Bear Lake,5,3,15,7359689941,27,407407407
AIR18592244,01-01-2019,92314,Big Bear City,3,2,7,,31,1
AIR18592244,01-02-2019,92314,Big Bear City,3,2,7,,2,1
AIR18599340,01-01-2019,92284,Yucca Valley,5,2,11,7449199829,31,64516129
AIR18599340,01-02-2019,92284,Yucca Valley,5,2,11,0,28,0
AIR18599340,01-03-2019,92284,Yucca Valley,5,2,11,0,14,0
AIR18629663,01-01-2019,92315,Big Bear Lake,4,4.5,14,0,31,0
AIR18629663,01-02-2019,92315,Big Bear Lake,4,4.5,14,0,28,0
AIR18629663,01-03-2019,92315,Big Bear Lake,4,4.5,14,0,31,0
AIR18629663,01-04-2019,92315,Big Bear Lake,4,4.5,14,0,30,0
AIR18629663,01-05-2019,92315,Big Bear Lake,4,4.5,14,0,31,0
AIR18629663,01-06-2019,92315,Big Bear Lake,4,4.5,14,0,30,0
AIR18629663,01-07-2019,92315,Big Bear Lake,4,4.5,14,0,5,0
AIR18629666,01-01-2019,92314,Big Bear City,4,4,10,1134888013,31,35483871
AIR18629666,01-10-2019,92314,Big Bear City,4,4,10,0,31,0
AIR18629666,01-11-2019,92314,Big Bear City,4,4,10,0,30,0
AIR18629666,01-12-2019,92314,Big Bear City,4,4,10,0,31,0
AIR18629666,01-02-2019,92314,Big Bear City,4,4,10,8599159973,28,357142857
AIR18629666,01-03-2019,92314,Big Bear City,4,4,10,6009389954,31,225806452
AIR18629666,01-04-2019,92314,Big Bear City,4,4,10,179977005,30,166666667
AIR18629666,01-05-2019,92314,Big Bear City,4,4,10,0,31,0
AIR18629666,01-06-2019,92314,Big Bear City,4,4,10,0,30,0
AIR18629666,01-07-2019,92314,Big Bear City,4,4,10,0,31,0
AIR18629666,01-08-2019,92314,Big Bear City,4,4,10,0,31,0
AIR18629666,01-09-2019,92314,Big Bear City,4,4,10,0,30,0
AIR18651707,01-01-2019,92315,Big Bear Lake,3,2,10,5594369919,31,548387097
AIR18651707,01-10-2019,92315,Big Bear Lake,3,2,10,7698800049,31,193548387
AIR18651707,01-11-2019,92315,Big Bear Lake,3,2,10,1559909988,30,3
AIR18651707,01-12-2019,92315,Big Bear Lake,3,2,10,4587920044,31,35483871
AIR18651707,01-02-2019,92315,Big Bear Lake,3,2,10,5269459961,28,5
AIR18651707,01-03-2019,92315,Big Bear Lake,3,2,10,4489509918,31,451612903
AIR18651707,01-04-2019,92315,Big Bear Lake,3,2,10,149229998,30,333333333
AIR18651707,01-05-2019,92315,Big Bear Lake,3,2,10,1253159973,31,258064516
AIR18651707,01-06-2019,92315,Big Bear Lake,3,2,10,0,30,0
AIR18651707,01-07-2019,92315,Big Bear Lake,3,2,10,2213029953,31,451612903
AIR18651707,01-08-2019,92315,Big Bear Lake,3,2,10,1556449966,31,322580645
AIR18651707,01-09-2019,92315,Big Bear Lake,3,2,10,1733099976,30,33333333
AIR18666697,01-01-2019,92314,Big Bear City,3,1.5,8,3159659973,31,322580645
AIR18666697,01-10-2019,92314,Big Bear City,3,1.5,8,1499839966,31,322580645
AIR18666697,01-11-2019,92314,Big Bear City,3,1.5,8,1079879974,30,2
AIR18666697,01-12-2019,92314,Big Bear City,3,1.5,8,3755880005,31,387096774
AIR18666697,01-02-2019,92314,Big Bear City,3,1.5,8,2196749985,28,357142857
AIR18666697,01-03-2019,92314,Big Bear City,3,1.5,8,1530819977,31,258064516
AIR18666697,01-04-2019,92314,Big Bear City,3,1.5,8,5059559967,30,4
AIR18666697,01-05-2019,92314,Big Bear City,3,1.5,8,299976001,31,64516129
AIR18666697,01-06-2019,92314,Big Bear City,3,1.5,8,0,30,0
AIR18666697,01-07-2019,92314,Big Bear City,3,1.5,8,3009599915,31,64516129
AIR18666697,01-08-2019,92314,Big Bear City,3,1.5,8,7498999786,31,161290323
AIR18666697,01-09-2019,92314,Big Bear City,3,1.5,8,5999199829,30,133333333
AIR18667008,01-01-2019,92314,Big Bear City,3,2,8,2499700012,31,32258065
AIR18667008,01-10-2019,92314,Big Bear City,3,2,8,170037999,31,516129032
AIR18667008,01-11-2019,92314,Big Bear City,3,2,8,2558899979,30,566666667
AIR18667008,01-12-2019,92314,Big Bear City,3,2,8,5953480042,31,838709677
AIR18667008,01-02-2019,92314,Big Bear City,3,2,8,5162389877,28,785714286
AIR18667008,01-03-2019,92314,Big Bear City,3,2,8,57143899,31,935483871
AIR18667008,01-04-2019,92314,Big Bear City,3,2,8,3414729996,30,9
AIR18667008,01-05-2019,92314,Big Bear City,3,2,8,2818729958,31,64516129
AIR18667008,01-06-2019,92314,Big Bear City,3,2,8,2754209953,30,6
AIR18667008,01-07-2019,92314,Big Bear City,3,2,8,3652210114,31,806451613
AIR18667008,01-08-2019,92314,Big Bear City,3,2,8,3009780121,31,709677419
AIR18667008,01-09-2019,92314,Big Bear City,3,2,8,2408310043,30,633333333
AIR18667820,01-01-2019,92315,Big Bear Lake,3,2,6,6919249893,31,903225806
AIR18667820,01-10-2019,92315,Big Bear Lake,3,2,6,6999400024,31,64516129
AIR18667820,01-11-2019,92315,Big Bear Lake,3,2,6,0,30,0
AIR18667820,01-12-2019,92315,Big Bear Lake,3,2,6,0,26,0
AIR18667820,01-02-2019,92315,Big Bear Lake,3,2,6,6389299896,28,1
AIR18667820,01-03-2019,92315,Big Bear Lake,3,2,6,6677299911,31,1
AIR18667820,01-04-2019,92315,Big Bear Lake,3,2,6,3234699974,30,1
AIR18667820,01-05-2019,92315,Big Bear Lake,3,2,6,4694620079,31,1
AIR18667820,01-06-2019,92315,Big Bear Lake,3,2,6,9119199982,30,1
AIR18667820,01-07-2019,92315,Big Bear Lake,3,2,6,1123657004,31,1
AIR18667820,01-08-2019,92315,Big Bear Lake,3,2,6,1123657004,31,1
AIR18667820,01-09-2019,92315,Big Bear Lake,3,2,6,8486780029,30,8
AIR18684084,01-10-2019,92315,Big Bear Lake,3,1,6,1994369999,31,419354839
AIR18684084,01-11-2019,92315,Big Bear Lake,3,1,6,2731,30,633333333
AIR18684084,01-12-2019,92315,Big Bear Lake,3,1,6,7951960007,31,903225806
AIR18684084,01-06-2019,92315,Big Bear Lake,3,1,6,0,6,0
AIR18684084,01-07-2019,92315,Big Bear Lake,3,1,6,2574679993,29,586206897
AIR18684084,01-08-2019,92315,Big Bear Lake,3,1,6,1998249992,31,451612903
AIR18684084,01-09-2019,92315,Big Bear Lake,3,1,6,6893700066,30,366666667
AIR18684086,01-10-2019,92315,Big Bear Lake,4,2.5,6,1838369995,31,451612903
AIR18684086,01-11-2019,92315,Big Bear Lake,4,2.5,6,2754460007,30,533333333
AIR18684086,01-12-2019,92315,Big Bear Lake,4,2.5,6,7476,31,774193548
AIR18684086,01-06-2019,92315,Big Bear Lake,4,2.5,6,0,5,0
AIR18684086,01-07-2019,92315,Big Bear Lake,4,2.5,6,1834720016,20,7
AIR18684086,01-08-2019,92315,Big Bear Lake,4,2.5,6,1929199997,28,535714286
AIR18684086,01-09-2019,92315,Big Bear Lake,4,2.5,6,1562259987,30,633333333
AIR18685664,01-10-2019,92252,Joshua Tree,3,1,4,3165819992,31,967741935
AIR18685664,01-11-2019,92252,Joshua Tree,3,1,4,3475330017,30,1
AIR18685664,01-12-2019,92252,Joshua Tree,3,1,4,3641429985,31,967741935
AIR18685664,01-02-2019,92252,Joshua Tree,3,1,4,5049499893,10,5
AIR18685664,01-03-2019,92252,Joshua Tree,3,1,4,2135840057,16,1
AIR18685664,01-04-2019,92252,Joshua Tree,3,1,4,3054280106,23,956521739
AIR18685664,01-05-2019,92252,Joshua Tree,3,1,4,3761200096,31,903225806
AIR18685664,01-06-2019,92252,Joshua Tree,3,1,4,3268750069,30,833333333
AIR18685664,01-07-2019,92252,Joshua Tree,3,1,4,2905780075,31,709677419
AIR18685664,01-08-2019,92252,Joshua Tree,3,1,4,3035270081,31,741935484
AIR18685664,01-09-2019,92252,Joshua Tree,3,1,4,2870760025,30,8
AIR18698450,01-01-2019,92315,Big Bear Lake,3,2,8,5834309982,31,677419355
AIR18698450,01-10-2019,92315,Big Bear Lake,3,2,8,1343919983,31,35483871
AIR18698450,01-11-2019,92315,Big Bear Lake,3,2,8,2463390015,30,466666667
AIR18698450,01-12-2019,92315,Big Bear Lake,3,2,8,4695,31,387096774
AIR18698450,01-02-2019,92315,Big Bear Lake,3,2,8,5464309967,28,642857143
AIR18698450,01-03-2019,92315,Big Bear Lake,3,2,8,4152449997,31,741935484
AIR18698450,01-04-2019,92315,Big Bear Lake,3,2,8,4449400024,30,1
AIR18698450,01-05-2019,92315,Big Bear Lake,3,2,8,1254849976,31,290322581
AIR18698450,01-06-2019,92315,Big Bear Lake,3,2,8,8348999939,30,166666667
AIR18698450,01-07-2019,92315,Big Bear Lake,3,2,8,2404029984,31,548387097
AIR18698450,01-08-2019,92315,Big Bear Lake,3,2,8,2173709991,31,483870968
AIR18698450,01-09-2019,92315,Big Bear Lake,3,2,8,822890007,30,2
AIR18703251,01-01-2019,92315,Big Bear Lake,4,2,8,6449200134,31,580645161
AIR18703251,01-10-2019,92315,Big Bear Lake,4,2,8,0,31,0
AIR18703251,01-11-2019,92315,Big Bear Lake,4,2,8,0,30,0
AIR18703251,01-12-2019,92315,Big Bear Lake,4,2,8,0,31,0
AIR18703251,01-02-2019,92315,Big Bear Lake,4,2,8,4199580078,28,285714286
AIR18703251,01-03-2019,92315,Big Bear Lake,4,2,8,1499850037,31,96774194
AIR18703251,01-04-2019,92315,Big Bear Lake,4,2,8,0,30,0
AIR18703251,01-05-2019,92315,Big Bear Lake,4,2,8,1749700012,31,32258065
AIR18703251,01-06-2019,92315,Big Bear Lake,4,2,8,1749700012,30,33333333
AIR18703251,01-07-2019,92315,Big Bear Lake,4,2,8,0,31,0
AIR18703251,01-08-2019,92315,Big Bear Lake,4,2,8,0,31,0
AIR18703251,01-09-2019,92315,Big Bear Lake,4,2,8,0,30,0
AIR18703254,01-01-2019,92314,Big Bear City,3,2,6,3399579956,31,322580645
AIR18703254,01-10-2019,92314,Big Bear City,3,2,6,0,31,0
AIR18703254,01-11-2019,92314,Big Bear City,3,2,6,400,30,66666667
AIR18703254,01-12-2019,92314,Big Bear City,3,2,6,3000,31,193548387
AIR18703254,01-02-2019,92314,Big Bear City,3,2,6,2599679932,28,285714286
AIR18703254,01-03-2019,92314,Big Bear City,3,2,6,0,31,0
AIR18703254,01-04-2019,92314,Big Bear City,3,2,6,3749400101,30,1
AIR18703254,01-05-2019,92314,Big Bear City,3,2,6,0,31,0
AIR18703254,01-06-2019,92314,Big Bear City,3,2,6,0,30,0
AIR18703254,01-07-2019,92314,Big Bear City,3,2,6,4499400024,31,64516129
AIR18703254,01-08-2019,92314,Big Bear City,3,2,6,2939500046,31,64516129
AIR18703254,01-09-2019,92314,Big Bear City,3,2,6,4397999954,30,33333333
AIR18703256,01-01-2019,92315,Big Bear Lake,4,3,10,9198969849,31,451612903
AIR18703256,01-10-2019,92315,Big Bear Lake,4,3,10,1099820038,31,129032258
AIR18703256,01-11-2019,92315,Big Bear Lake,4,3,10,5099780045,30,433333333
AIR18703256,01-12-2019,92315,Big Bear Lake,4,3,10,11850,31,419354839
AIR18703256,01-02-2019,92315,Big Bear Lake,4,3,10,7949099854,28,428571429
AIR18703256,01-03-2019,92315,Big Bear Lake,4,3,10,6849169937,31,451612903
AIR18703256,01-04-2019,92315,Big Bear Lake,4,3,10,119976004,30,2
AIR18703256,01-05-2019,92315,Big Bear Lake,4,3,10,1702680054,31,258064516
AIR18703256,01-06-2019,92315,Big Bear Lake,4,3,10,3924380127,30,466666667
AIR18703256,01-07-2019,92315,Big Bear Lake,4,3,10,6170110107,31,516129032
AIR18703256,01-08-2019,92315,Big Bear Lake,4,3,10,5777150085,31,516129032
AIR18703256,01-09-2019,92315,Big Bear Lake,4,3,10,1663730042,30,2
AIR18703258,01-01-2019,92315,Big Bear Lake,3,2,9,6849260101,31,483870968
AIR18703258,01-10-2019,92315,Big Bear Lake,3,2,9,7638999786,31,96774194
AIR18703258,01-11-2019,92315,Big Bear Lake,3,2,9,2979769958,30,333333333
AIR18703258,01-12-2019,92315,Big Bear Lake,3,2,9,9555619995,31,483870968
AIR18703258,01-02-2019,92315,Big Bear Lake,3,2,9,6149380035,28,428571429
AIR18703258,01-03-2019,92315,Big Bear Lake,3,2,9,5771340027,31,451612903
AIR18703258,01-04-2019,92315,Big Bear Lake,3,2,9,4519400024,30,66666667
AIR18703258,01-05-2019,92315,Big Bear Lake,3,2,9,1815749969,31,225806452
AIR18703258,01-06-2019,92315,Big Bear Lake,3,2,9,1841759949,30,2
AIR18703258,01-07-2019,92315,Big Bear Lake,3,2,9,2110709961,31,258064516
AIR18703258,01-08-2019,92315,Big Bear Lake,3,2,9,1426809967,31,161290323
AIR18703258,01-09-2019,92315,Big Bear Lake,3,2,9,1825050018,30,3
AIR18703261,01-01-2019,92315,Big Bear Lake,4,4,14,7999119873,31,387096774
AIR18703261,01-10-2019,92315,Big Bear Lake,4,4,14,1699700058,31,225806452
AIR18703261,01-11-2019,92315,Big Bear Lake,4,4,14,5699900024,30,6
AIR18703261,01-02-2019,92315,Big Bear Lake,4,4,14,769917981,28,357142857
AIR18703261,01-03-2019,92315,Big Bear Lake,4,4,14,1699819946,31,64516129
AIR18703261,01-04-2019,92315,Big Bear Lake,4,4,14,0,30,0
AIR18703261,01-05-2019,92315,Big Bear Lake,4,4,14,9498600311,31,96774194
AIR18703261,01-06-2019,92315,Big Bear Lake,4,4,14,9248600311,30,1
AIR18703261,01-07-2019,92315,Big Bear Lake,4,4,14,2755560043,31,322580645
AIR18703261,01-08-2019,92315,Big Bear Lake,4,4,14,4509800064,31,483870968
AIR18703261,01-09-2019,92315,Big Bear Lake,4,4,14,5499100189,30,66666667
AIR18703273,01-01-2019,92314,Big Bear City,3,1,6,1974670013,31,35483871
AIR18703273,01-10-2019,92314,Big Bear City,3,1,6,0,31,0
AIR18703273,01-11-2019,92314,Big Bear City,3,1,6,3689400101,30,1
AIR18703273,01-12-2019,92314,Big Bear City,3,1,6,0,31,0
AIR18703273,01-02-2019,92314,Big Bear City,3,1,6,1924710014,28,357142857
AIR18703273,01-03-2019,92314,Big Bear City,3,1,6,1274780014,31,258064516
AIR18703273,01-04-2019,92314,Big Bear City,3,1,6,5999199829,30,133333333
AIR18703273,01-05-2019,92314,Big Bear City,3,1,6,0,31,0
AIR18703273,01-06-2019,92314,Big Bear City,3,1,6,0,30,0
AIR18703273,01-07-2019,92314,Big Bear City,3,1,6,0,31,0
AIR18703273,01-08-2019,92314,Big Bear City,3,1,6,0,31,0
AIR18703273,01-09-2019,92314,Big Bear City,3,1,6,0,30,0
AIR18703275,01-01-2019,92315,Big Bear Lake,4,2,11,652428006,31,516129032
AIR18703275,01-10-2019,92315,Big Bear Lake,4,2,11,3999400024,31,64516129
AIR18703275,01-11-2019,92315,Big Bear Lake,4,2,11,2696879974,30,4
AIR18703275,01-12-2019,92315,Big Bear Lake,4,2,11,7999910004,31,64516129
AIR18703275,01-02-2019,92315,Big Bear Lake,4,2,11,6149369995,28,428571429
AIR18703275,01-03-2019,92315,Big Bear Lake,4,2,11,4099510071,31,419354839
AIR18703275,01-04-2019,92315,Big Bear Lake,4,2,11,4674319855,30,566666667
AIR18703275,01-05-2019,92315,Big Bear Lake,4,2,11,4947140015,31,903225806
AIR18703275,01-06-2019,92315,Big Bear Lake,4,2,11,7498800049,30,133333333
AIR18703275,01-07-2019,92315,Big Bear Lake,4,2,11,4113370026,31,677419355
AIR18703275,01-08-2019,92315,Big Bear Lake,4,2,11,1399790009,31,225806452
AIR18703275,01-09-2019,92315,Big Bear Lake,4,2,11,4659200058,30,1
AIR18703277,01-01-2019,92315,Big Bear Lake,4,3,12,0,31,0
AIR18703277,01-02-2019,92315,Big Bear Lake,4,3,12,0,28,0
AIR18703277,01-03-2019,92315,Big Bear Lake,4,3,12,0,31,0
AIR18703277,01-04-2019,92315,Big Bear Lake,4,3,12,0,30,0
AIR18703277,01-05-2019,92315,Big Bear Lake,4,3,12,0,31,0
AIR18703277,01-06-2019,92315,Big Bear Lake,4,3,12,0,30,0
AIR18703277,01-07-2019,92315,Big Bear Lake,4,3,12,0,31,0
AIR18703277,01-08-2019,92315,Big Bear Lake,4,3,12,0,3,0
AIR18703282,01-01-2019,92315,Big Bear Lake,3,1.5,8,0,31,0
AIR18703282,01-02-2019,92315,Big Bear Lake,3,1.5,8,0,28,0
AIR18703282,01-03-2019,92315,Big Bear Lake,3,1.5,8,0,31,0
AIR18703282,01-04-2019,92315,Big Bear Lake,3,1.5,8,0,30,0
AIR18703282,01-05-2019,92315,Big Bear Lake,3,1.5,8,0,4,0
AIR18703449,01-01-2019,92314,Big Bear City,5,3,15,3604044977,31,1
AIR18703449,01-02-2019,92314,Big Bear City,5,3,15,3263777985,28,1
AIR18703449,01-03-2019,92314,Big Bear City,5,3,15,243483399,31,1
AIR18703449,01-04-2019,92314,Big Bear City,5,3,15,1439212,30,1
AIR18703449,01-05-2019,92314,Big Bear City,5,3,15,1407110004,31,1
AIR18703449,01-06-2019,92314,Big Bear City,5,3,15,1289820007,30,1
AIR18703449,01-07-2019,92314,Big Bear City,5,3,15,1332814008,31,1
AIR18703449,01-08-2019,92314,Big Bear City,5,3,15,1332814008,31,1
AIR18707253,01-01-2019,92315,Big Bear Lake,3,3,12,1019887982,31,483870968
AIR18707253,01-10-2019,92315,Big Bear Lake,3,3,12,2869219971,31,193548387
AIR18707253,01-11-2019,92315,Big Bear Lake,3,3,12,4019280029,30,3
AIR18707253,01-12-2019,92315,Big Bear Lake,3,3,12,10600,31,322580645
AIR18707253,01-02-2019,92315,Big Bear Lake,3,3,12,7549189819,28,357142857
AIR18707253,01-03-2019,92315,Big Bear Lake,3,3,12,5911759979,31,419354839
AIR18707253,01-04-2019,92315,Big Bear Lake,3,3,12,9998800049,30,66666667
AIR18707253,01-05-2019,92315,Big Bear Lake,3,3,12,1949730042,31,161290323
AIR18707253,01-06-2019,92315,Big Bear Lake,3,3,12,3860460022,30,3
AIR18707253,01-07-2019,92315,Big Bear Lake,3,3,12,8888920044,31,516129032
AIR18707253,01-08-2019,92315,Big Bear Lake,3,3,12,1368349976,31,64516129
AIR18707253,01-09-2019,92315,Big Bear Lake,3,3,12,5249330078,30,4
AIR18707254,01-01-2019,92315,Big Bear Lake,3,2,7,,31,1
AIR18707254,01-02-2019,92315,Big Bear Lake,3,2,7,,23,1
AIR18707255,01-01-2019,92315,Big Bear Lake,3,2.5,10,0,31,0
AIR18707255,01-02-2019,92315,Big Bear Lake,3,2.5,10,0,28,0
AIR18707255,01-03-2019,92315,Big Bear Lake,3,2.5,10,0,31,0
AIR18707255,01-04-2019,92315,Big Bear Lake,3,2.5,10,0,30,0
AIR18707255,01-05-2019,92315,Big Bear Lake,3,2.5,10,0,31,0
AIR18707255,01-06-2019,92315,Big Bear Lake,3,2.5,10,0,30,0
AIR18707255,01-07-2019,92315,Big Bear Lake,3,2.5,10,0,6,0
AIR18707256,01-01-2019,92315,Big Bear Lake,3,2,6,0,31,0
AIR18707256,01-02-2019,92315,Big Bear Lake,3,2,6,0,28,0
AIR18707256,01-03-2019,92315,Big Bear Lake,3,2,6,0,31,0
AIR18707256,01-04-2019,92315,Big Bear Lake,3,2,6,0,30,0
AIR18707256,01-05-2019,92315,Big Bear Lake,3,2,6,0,31,0
AIR18707256,01-06-2019,92315,Big Bear Lake,3,2,6,0,30,0
AIR18707256,01-07-2019,92315,Big Bear Lake,3,2,6,0,6,0
AIR18719578,01-01-2019,92284,Yucca Valley,3,2,6,3482599915,31,64516129
AIR18719578,01-10-2019,92284,Yucca Valley,3,2,6,2079779953,31,35483871
AIR18719578,01-11-2019,92284,Yucca Valley,3,2,6,2261919983,30,366666667
AIR18719578,01-12-2019,92284,Yucca Valley,3,2,6,344785997,31,548387097
AIR18719578,01-02-2019,92284,Yucca Valley,3,2,6,366357991,28,75
AIR18719578,01-03-2019,92284,Yucca Valley,3,2,6,4413999893,31,806451613
AIR18719578,01-04-2019,92284,Yucca Valley,3,2,6,3331099922,30,666666667
AIR18719578,01-05-2019,92284,Yucca Valley,3,2,6,3255639923,31,580645161
AIR18719578,01-06-2019,92284,Yucca Valley,3,2,6,3008659927,30,566666667
AIR18719578,01-07-2019,92284,Yucca Valley,3,2,6,2694699936,31,483870968
AIR18719578,01-08-2019,92284,Yucca Valley,3,2,6,1998779953,31,35483871
AIR18719578,01-09-2019,92284,Yucca Valley,3,2,6,1522839966,30,266666667
AIR18722813,01-01-2019,92252,Joshua Tree,3,2,8,1724799957,31,322580645
AIR18722813,01-10-2019,92252,Joshua Tree,3,2,8,2369699936,31,483870968
AIR18722813,01-11-2019,92252,Joshua Tree,3,2,8,3629659927,30,766666667
AIR18722813,01-12-2019,92252,Joshua Tree,3,2,8,2699819962,31,548387097
AIR18722813,01-02-2019,92252,Joshua Tree,3,2,8,3406619919,28,678571429
AIR18722813,01-03-2019,92252,Joshua Tree,3,2,8,4243459885,31,870967742
AIR18722813,01-04-2019,92252,Joshua Tree,3,2,8,4052499893,30,833333333
AIR18722813,01-05-2019,92252,Joshua Tree,3,2,8,267465995,31,548387097
AIR18722813,01-06-2019,92252,Joshua Tree,3,2,8,1844759972,30,4
AIR18722813,01-07-2019,92252,Joshua Tree,3,2,8,2664620003,31,612903226
AIR18722813,01-08-2019,92252,Joshua Tree,3,2,8,1579799965,31,322580645
AIR18722813,01-09-2019,92252,Joshua Tree,3,2,8,1274839966,30,266666667
AIR18732659,01-01-2019,92252,Joshua Tree,3,2,6,1205849968,31,483870968
AIR18732659,01-10-2019,92252,Joshua Tree,3,2,6,160,31,64516129
AIR18732659,01-11-2019,92252,Joshua Tree,3,2,6,1490,30,6
AIR18732659,01-12-2019,92252,Joshua Tree,3,2,6,1508,31,548387097
AIR18732659,01-02-2019,92252,Joshua Tree,3,2,6,1390829979,28,535714286
AIR18732659,01-03-2019,92252,Joshua Tree,3,2,6,2435699944,31,935483871
AIR18732659,01-04-2019,92252,Joshua Tree,3,2,6,1751809959,30,5
AIR18732659,01-05-2019,92252,Joshua Tree,3,2,6,1899769951,31,709677419
AIR18732659,01-06-2019,92252,Joshua Tree,3,2,6,0,30,0
AIR18732659,01-07-2019,92252,Joshua Tree,3,2,6,2829599915,31,129032258
AIR18732659,01-08-2019,92252,Joshua Tree,3,2,6,3649499893,31,161290323
AIR18732659,01-09-2019,92252,Joshua Tree,3,2,6,1649799957,30,66666667
AIR18754819,01-01-2019,92315,Big Bear Lake,4,2.5,10,5662270081,28,285714286
AIR18754819,01-02-2019,92315,Big Bear Lake,4,2.5,10,5991089905,28,464285714
AIR18754819,01-03-2019,92315,Big Bear Lake,4,2.5,10,8998599854,31,64516129
AIR18754819,01-04-2019,92315,Big Bear Lake,4,2.5,10,0,30,0
AIR18754819,01-05-2019,92315,Big Bear Lake,4,2.5,10,0,31,0
AIR18754819,01-06-2019,92315,Big Bear Lake,4,2.5,10,0,30,0
AIR18754819,01-07-2019,92315,Big Bear Lake,4,2.5,10,1426850037,31,96774194
AIR18754819,01-08-2019,92315,Big Bear Lake,4,2.5,10,0,16,0
AIR18770535,01-01-2019,92252,Joshua Tree,3,1.5,6,1263839989,31,387096774
AIR18770535,01-10-2019,92252,Joshua Tree,3,1.5,6,1033880013,31,322580645
AIR18770535,01-11-2019,92252,Joshua Tree,3,1.5,6,2239870018,30,633333333
AIR18770535,01-12-2019,92252,Joshua Tree,3,1.5,6,2181,31,483870968
AIR18770535,01-02-2019,92252,Joshua Tree,3,1.5,6,1681759979,28,5
AIR18770535,01-03-2019,92252,Joshua Tree,3,1.5,6,222462001,31,612903226
AIR18770535,01-04-2019,92252,Joshua Tree,3,1.5,6,1786730003,30,5
AIR18770535,01-05-2019,92252,Joshua Tree,3,1.5,6,147779998,31,451612903
AIR18770535,01-06-2019,92252,Joshua Tree,3,1.5,6,2359699936,30,1
